time,valeur,valeur_lisse
2013-03-01,99.29,123.35000000000001
2013-03-01,151.3,125.80416666666667
2013-03-01,122.82,123.53083333333335
2013-04-01,99.41,121.6875
2013-04-01,151.5,121.83749999999999
2013-04-01,122.97,123.8975
2013-05-01,122.4,125.98
2013-05-01,98.96,124.18666666666667
2013-05-01,150.8,124.38666666666667
2013-06-01,151.4,128.73333333333335
2013-06-01,122.93,128.74833333333333
2013-06-01,99.38,124.43
2013-07-01,149.9,128.6475
2013-07-01,98.35,124.235
2013-07-01,121.65,124.1375
2013-08-01,99.77,124.16750000000002
2013-08-01,152.0,124.20916666666669
2013-08-01,123.4,124.245
2013-09-01,152.6,126.76166666666666
2013-09-01,100.15,126.86083333333333
2013-09-01,123.88,124.6175
2013-10-01,123.33,122.27833333333332
2013-10-01,99.7,120.34250000000002
2013-10-01,151.9,124.71916666666665
2013-11-01,99.61,120.52833333333335
2013-11-01,123.21,122.60000000000001
2013-11-01,151.8,125.11250000000001
2013-12-01,152.0,129.465
2013-12-01,99.76,125.11166666666666
2013-12-01,123.39,125.11083333333333
2014-01-01,150.6,124.94416666666667
2014-01-01,122.24,126.78500000000001
2014-01-01,98.83,124.69749999999999
2014-02-01,123.71,124.72916666666667
2014-02-01,152.4,129.1208333333333
2014-02-01,100.01,124.79666666666668
2014-03-01,152.5,129.20416666666665
2014-03-01,100.05,127.27416666666666
2014-03-01,123.76,124.9375
2014-04-01,152.8,125.00416666666666
2014-04-01,100.28,125.0475
2014-04-01,124.04,125.10166666666665
2014-05-01,152.9,125.29333333333334
2014-05-01,100.37,123.47083333333335
2014-05-01,124.15,125.58083333333333
2014-06-01,153.2,128.03833333333333
2014-06-01,100.56,123.71833333333332
2014-06-01,124.38,125.74916666666667
2014-07-01,151.7,125.6825
2014-07-01,123.16,127.60833333333333
2014-07-01,99.57,125.59249999999999
2014-08-01,100.47,121.23166666666667
2014-08-01,124.27,123.23083333333334
2014-08-01,153.1,125.65249999999999
2014-09-01,153.1,125.66916666666667
2014-09-01,100.45,125.67583333333333
2014-09-01,124.25,125.68416666666667
2014-10-01,123.86,123.23916666666666
2014-10-01,100.14,123.20416666666667
2014-10-01,152.6,125.55583333333333
2014-11-01,123.4,123.1975
2014-11-01,99.76,121.2475
2014-11-01,152.0,125.61666666666667
2014-12-01,98.82,125.47916666666667
2014-12-01,150.6,127.67333333333333
2014-12-01,122.24,125.10166666666667
2015-01-01,148.9,124.75166666666667
2015-01-01,120.84,126.45083333333332
2015-01-01,97.69,124.2375
2015-02-01,151.9,126.57416666666667
2015-02-01,123.3,128.50416666666666
2015-02-01,99.68,124.09416666666668
2015-03-01,152.5,126.51916666666666
2015-03-01,123.83,128.525
2015-03-01,100.11,124.20083333333332
2015-04-01,152.8,128.69916666666668
2015-04-01,124.0,126.48250000000002
2015-04-01,100.25,124.65000000000002
2015-05-01,124.68,122.63166666666666
2015-05-01,153.6,125.36166666666668
2015-05-01,100.8,125.62083333333334
2015-06-01,101.02,121.38083333333333
2015-06-01,153.9,123.93083333333334
2015-06-01,124.95,126.03666666666668
2015-07-01,152.0,125.995
2015-07-01,123.37,125.95666666666666
2015-07-01,99.74,125.92583333333333
2015-08-01,124.37,123.55666666666666
2015-08-01,153.2,125.99
2015-08-01,100.55,126.01499999999999
2015-09-01,124.02,125.96
2015-09-01,152.8,125.89333333333333
2015-09-01,100.27,125.84916666666668
2015-10-01,123.75,127.74333333333334
2015-10-01,100.05,123.25583333333333
2015-10-01,152.4,125.54333333333334
2015-11-01,123.92,123.20333333333332
2015-11-01,152.7,125.6475
2015-11-01,100.19,125.685
2015-12-01,123.28,125.59416666666668
2015-12-01,151.9,125.48583333333333
2015-12-01,99.66,125.41166666666668
2016-01-01,149.5,127.53500000000001
2016-01-01,98.13,122.97916666666667
2016-01-01,121.38,124.73833333333333
2016-02-01,151.4,127.0425
2016-02-01,99.37,126.98583333333333
2016-02-01,122.91,124.52833333333332
2016-03-01,99.49,122.4925
2016-03-01,123.06,120.0225
2016-03-01,151.6,124.30666666666666
2016-04-01,123.24,124.30333333333333
2016-04-01,151.8,124.295
2016-04-01,99.64,124.29333333333334
2016-05-01,152.6,124.55166666666668
2016-05-01,100.17,124.72166666666665
2016-05-01,123.91,124.9325
2016-06-01,153.3,125.09083333333332
2016-06-01,100.6,125.19333333333334
2016-06-01,124.44,125.32083333333333
2016-07-01,151.4,129.64666666666668
2016-07-01,99.33,127.66916666666667
2016-07-01,122.87,125.27499999999999
2016-08-01,124.08,125.34500000000001
2016-08-01,152.9,125.43666666666667
2016-08-01,100.32,125.49333333333334
2016-09-01,153.3,125.55166666666666
2016-09-01,124.42,127.5725
2016-09-01,100.59,125.62916666666666
2016-10-01,153.6,125.65416666666668
2016-10-01,100.77,125.66833333333334
2016-10-01,124.65,125.68583333333333
2016-11-01,100.82,121.47083333333335
2016-11-01,153.6,125.99333333333334
2016-11-01,124.7,126.14583333333333
2016-12-01,101.24,124.2425
2016-12-01,125.22,121.93583333333333
2016-12-01,154.3,126.43416666666667
2017-01-01,100.59,122.04166666666667
2017-01-01,124.42,122.04166666666667
2017-01-01,153.3,126.43416666666667
2017-02-01,155.5,126.59249999999999
2017-02-01,102.05,126.69916666666666
2017-02-01,126.22,126.83
2017-03-01,155.4,131.37833333333333
2017-03-01,126.14,129.09
2017-03-01,101.98,127.19666666666667
2017-04-01,126.45,129.29749999999999
